Date,Day_of_Week,Total_Sales,Day_of_Year,Is_Weekend,Num_Available_Flavors,BP,Banana,Beach Road,Black Licorice,Blue Moon,Bord,Brownie,CC,CCC,Cham,Cher Chzcke,Choc,Cinn,Coco,Coffee,DCC,DCFS,DT,Death,Dirt Cake,Dough,ET,Egg Nog,Fish Boil,Harley,MCC,MO,Mango Sorbet,Maple,Mocha Chip,Mocha Fudge Chzcake,Mudd,Newport,Oreo,Oreo Chz,P Pecan,PBC,Peanut Butter,Pist,Prail,Pumpkin,RB Float,Ras,Ras Sorbet,Rum Raisin,S Sorbet,Shark Week,Sticky Buns,Straw,T,V,Watermellon Sorbet,What the Tella
2025-08-09,Saturday,24.33,221,True,30,0.67,-1.0,-1.0,-1.0,1.0,0.67,-1.0,0.33,1.33,2.33,1.0,0.67,-1.0,0.67,0.67,1.33,0.33,0.67,1.33,-1.0,1.33,1.0,-1.0,-1.0,0.33,0.67,0.67,-1.0,-1.0,0.67,-1.0,0.33,-1.0,1.0,-1.0,-1.0,0.33,0.33,0.33,-1.0,-1.0,0.67,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,0.33,2.67,-1.0,-1.0
2025-08-10,Sunday,24.33,222,True,30,0.67,-1.0,-1.0,-1.0,1.0,0.67,-1.0,0.33,1.33,2.33,1.0,0.67,-1.0,0.67,0.67,1.33,0.33,0.67,1.33,-1.0,1.33,1.0,-1.0,-1.0,0.33,0.67,0.67,-1.0,-1.0,0.67,-1.0,0.33,-1.0,1.0,-1.0,-1.0,0.33,0.33,0.33,-1.0,-1.0,0.67,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,0.33,2.67,-1.0,-1.0
2025-08-11,Monday,18.0,223,False,28,0.67,-1.0,-1.0,-1.0,1.33,0.33,-1.0,0.33,1.0,-1.0,0.67,0.33,-1.0,0.33,0.33,1.0,0.33,0.67,1.33,-1.0,0.67,1.0,-1.0,-1.0,0.0,0.67,0.67,-1.0,-1.0,0.33,-1.0,1.0,-1.0,0.67,-1.0,-1.0,0.67,0.0,0.33,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,2.67,-1.0,-1.0
2025-08-12,Tuesday,18.0,224,False,26,0.67,-1.0,-1.0,-1.0,1.33,0.33,-1.0,0.33,1.0,-1.0,0.67,0.33,-1.0,0.33,0.33,1.0,0.33,0.67,1.33,-1.0,0.67,1.0,-1.0,-1.0,0.0,0.67,0.67,-1.0,-1.0,0.33,-1.0,1.0,-1.0,0.67,-1.0,-1.0,0.67,0.0,0.33,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,2.67,-1.0,-1.0
2025-08-13,Wednesday,18.0,225,False,26,0.67,-1.0,-1.0,-1.0,1.33,0.33,-1.0,0.33,1.0,-1.0,0.67,0.33,-1.0,0.33,0.33,1.0,0.33,0.67,1.33,-1.0,0.67,1.0,-1.0,-1.0,0.0,0.67,0.67,-1.0,-1.0,0.33,-1.0,1.0,-1.0,0.67,-1.0,-1.0,0.67,0.0,0.33,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,2.67,-1.0,-1.0
2025-08-14,Thursday,13.0,226,False,29,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0
2025-08-15,Friday,23.0,227,False,30,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2025-08-16,Saturday,21.0,228,True,30,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,3.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
2025-08-17,Sunday,15.0,229,True,31,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-08-18,Monday,16.0,230,False,31,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
2025-08-19,Tuesday,13.0,231,False,33,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,1.0,-1.0,0.5,0.5,-1.0,0.5,0.5,0.5,-1.0,0.5,1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,0.5,-1.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-08-20,Wednesday,13.0,232,False,31,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,1.0,-1.0,0.5,0.5,-1.0,0.5,0.5,0.5,-1.0,0.5,1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,0.5,-1.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-08-21,Thursday,16.0,233,False,33,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
2025-08-22,Friday,13.5,234,False,33,0.67,-1.0,-1.0,-1.0,0.67,0.33,-1.0,0.17,0.83,0.5,0.5,0.33,-1.0,0.33,0.33,1.0,-1.0,-1.0,-1.0,-1.0,0.67,0.67,-1.0,-1.0,0.17,0.5,0.5,-1.0,-1.0,0.33,-1.0,0.5,-1.0,0.33,-1.0,-1.0,0.33,0.17,0.17,0.5,-1.0,0.33,-1.0,-1.0,-1.0,0.17,-1.0,-1.0,0.33,-1.0,2.17,-1.0,-1.0
2025-08-23,Saturday,13.5,235,True,33,0.67,-1.0,-1.0,-1.0,0.67,0.33,-1.0,0.17,0.83,0.5,0.5,0.33,-1.0,0.33,0.33,1.0,-1.0,-1.0,-1.0,-1.0,0.67,0.67,-1.0,-1.0,0.17,0.5,0.5,-1.0,-1.0,0.33,-1.0,0.5,-1.0,0.33,-1.0,-1.0,0.33,0.17,0.17,0.5,-1.0,0.33,-1.0,-1.0,-1.0,0.17,-1.0,-1.0,0.33,-1.0,2.17,-1.0,-1.0
2025-08-24,Sunday,13.5,236,True,33,0.67,-1.0,-1.0,-1.0,0.67,0.33,-1.0,0.17,0.83,0.5,0.5,0.33,-1.0,0.33,0.33,1.0,-1.0,-1.0,-1.0,-1.0,0.67,0.67,-1.0,-1.0,0.17,0.5,0.5,-1.0,-1.0,0.33,-1.0,0.5,-1.0,0.33,-1.0,-1.0,0.33,0.17,0.17,0.5,-1.0,0.33,-1.0,-1.0,-1.0,0.17,-1.0,-1.0,0.33,-1.0,2.17,-1.0,-1.0
2025-08-25,Monday,13.5,237,False,33,0.67,-1.0,-1.0,-1.0,0.67,0.33,-1.0,0.17,0.83,0.5,0.5,0.33,-1.0,0.33,0.33,1.0,-1.0,-1.0,-1.0,-1.0,0.67,0.67,-1.0,-1.0,0.17,0.5,0.5,-1.0,-1.0,0.33,-1.0,0.5,-1.0,0.33,-1.0,-1.0,0.33,0.17,0.17,0.5,-1.0,0.33,-1.0,-1.0,-1.0,0.17,-1.0,-1.0,0.33,-1.0,2.17,-1.0,-1.0
2025-08-26,Tuesday,13.5,238,False,33,0.67,-1.0,-1.0,-1.0,0.67,0.33,-1.0,0.17,0.83,0.5,0.5,0.33,-1.0,0.33,0.33,1.0,-1.0,-1.0,-1.0,-1.0,0.67,0.67,-1.0,-1.0,0.17,0.5,0.5,-1.0,-1.0,0.33,-1.0,0.5,-1.0,0.33,-1.0,-1.0,0.33,0.17,0.17,0.5,-1.0,0.33,-1.0,-1.0,-1.0,0.17,-1.0,-1.0,0.33,-1.0,2.17,-1.0,-1.0
2025-08-27,Wednesday,13.5,239,False,33,0.67,-1.0,-1.0,-1.0,0.67,0.33,-1.0,0.17,0.83,0.5,0.5,0.33,-1.0,0.33,0.33,1.0,-1.0,-1.0,-1.0,-1.0,0.67,0.67,-1.0,-1.0,0.17,0.5,0.5,-1.0,-1.0,0.33,-1.0,0.5,-1.0,0.33,-1.0,-1.0,0.33,0.17,0.17,0.5,-1.0,0.33,-1.0,-1.0,-1.0,0.17,-1.0,-1.0,0.33,-1.0,2.17,-1.0,-1.0
2025-08-28,Thursday,10.0,240,False,32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-08-29,Friday,16.0,241,False,33,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,-1.0,-1.0
2025-08-30,Saturday,15.0,242,True,34,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-08-31,Sunday,26.0,243,True,34,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.5,1.5,1.0,1.0,0.5,-1.0,1.0,0.5,1.0,-1.0,1.0,1.5,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.5,-1.0,-1.0,0.5,-1.0,0.5,-1.0,1.0,-1.0,-1.0,0.5,0.5,-1.0,1.0,0.5,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.5,1.0,3.0,-1.0,-1.0
2025-09-01,Monday,26.0,244,False,34,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.5,1.5,1.0,1.0,0.5,-1.0,1.0,0.5,1.0,-1.0,1.0,1.5,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.5,-1.0,-1.0,0.5,-1.0,0.5,-1.0,1.0,-1.0,-1.0,0.5,0.5,-1.0,1.0,0.5,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.5,1.0,3.0,-1.0,-1.0
2025-09-02,Tuesday,12.0,245,False,32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-09-03,Wednesday,5.0,246,False,31,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-04,Thursday,7.0,247,False,31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-09-05,Friday,8.0,248,False,31,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-09-06,Saturday,12.0,249,True,32,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3.0,-1.0,-1.0
2025-09-07,Sunday,8.0,250,True,30,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2025-09-08,Monday,7.0,251,False,30,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0
2025-09-09,Tuesday,1.0,252,False,30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-09-10,Wednesday,13.0,253,False,30,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3.0,-1.0,-1.0
2025-09-11,Thursday,8.0,254,False,27,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
2025-09-12,Friday,8.0,255,False,25,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
2025-09-13,Saturday,10.0,256,True,25,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0
2025-09-14,Sunday,11.0,257,True,28,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0
2025-09-15,Monday,12.0,258,False,26,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0
2025-09-16,Tuesday,8.0,259,False,26,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
2025-09-17,Wednesday,7.0,260,False,27,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-09-18,Thursday,8.0,261,False,28,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-09-19,Friday,10.5,262,False,26,0.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.5,1.0,0.5,0.0,-1.0,0.0,0.5,1.0,0.0,1.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.0,-1.0,-1.0,0.5,-1.0,0.5,-1.0,0.5,0.5,0.0,0.5,0.5,0.5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0
2025-09-20,Saturday,10.5,263,True,26,0.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.5,1.0,0.5,0.0,-1.0,0.0,0.5,1.0,0.0,1.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.0,-1.0,-1.0,0.5,-1.0,0.5,-1.0,0.5,0.5,0.0,0.5,0.5,0.5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0
2025-09-21,Sunday,6.0,264,True,21,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-09-22,Monday,11.0,265,False,24,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0
2025-09-23,Tuesday,8.0,266,False,21,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-09-24,Wednesday,10.0,267,False,23,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-09-25,Thursday,3.0,268,False,21,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-09-26,Friday,12.0,269,False,23,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0
2025-09-27,Saturday,12.0,270,True,21,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
2025-09-28,Sunday,7.0,271,True,16,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
